name,alt_name,ra,dec,vmag,class
HR 5432,,218.8217083,-60.0158055,6.4,STAR K2III
HR 5289,,212.0595833,-63.2081111,6.4,STAR G8III
HR 8803,,346.7932916,59.7275,6.4,STAR B2V
HR 7170,,285.2679166,-37.0618888,6.4,STAR B8V
HR 7954,,311.9492083,3.30669444,6.4,STAR A0V
HR 6540,,262.6825,57.87638889,6.4,STAR K2III
HR 8617,,339.5729166,45.18311111,6.4,STAR G2III
HR 1068,,53.38379167,58.765,6.4,STAR A4III
HR 8219,,322.1032916,8.19561111,6.4,STAR M1
HR 2792,,110.5557916,38.99611111,6.4,STAR K0
HR 5065,,201.8112083,-40.1631111,6.4,STAR G8III
HR 1900,,83.89920833,-3.25280556,6.4,STAR B3IV
HR 8134,,319.3062083,-13.2788888,6.4,STAR A2V
HR 2567,,103.2504166,-26.9575,6.4,STAR M4III
HR 8247,,323.8162916,-23.4541944,6.4,STAR
HR 3001,,115.9287083,-38.2018888,6.4,STAR B9V
HR 6836,,274.3487916,-28.2891944,6.4,STAR G0V
HR 7207,,285.4562083,22.26388889,6.4,STAR A4V
HR 858,,42.98041667,-30.8143888,6.4,STAR F8IV
HR 5893,,238.0532916,-29.8866944,6.4,STAR K1III
HR 5504,,221.5454166,-21.1761111,6.4,STAR F7V
HR 6551,,263.6132916,16.50388889,6.4,STAR A8V
HR 8170,,320.2557916,40.34561111,6.4,STAR F8V
HR 2403,,98.36079167,-20.9238888,6.4,STAR G5
HR 6976,,278.6979166,10.89169444,6.4,STAR A1V
HR 5550,,223.3470833,15.70438889,6.4,STAR F9V
HR 3617,,136.8620833,22.98111111,6.4,STAR F4V
HR 7856,,308.6975,-30.4736111,6.4,STAR B8V
HR 3112,,120.6282916,63.09030556,6.4,STAR G1III
HR 346,32    Cet,17.55,-8.90611111,6.4,STAR K0III
HR 2371,19    Gem,97.90579167,15.90330556,6.4,STAR A8V
HR 8372,,329.1,21.23969444,6.4,STAR K5V
HR 8713,,343.8120833,-36.3886111,6.4,STAR K2III
HR 8575,,337.5270833,49.35611111,6.4,STAR K2III
HR 3832,34    Hya,144.4645833,-9.42438889,6.4,STAR A1V
HR 6806,,272.4062083,38.4575,6.4,STAR K2V
HR 5227,,207.7467083,68.31530556,6.4,STAR K2IV
HR 4048,,154.7529166,24.71169444,6.4,STAR K0
HR 7966,,311.8367083,45.57969444,6.4,STAR K3III
HR 158,,9.94708333,82.49388889,6.4,STAR
HR 4340,,168.0457916,68.27188889,6.4,STAR A3V
HR 4007,,152.8967083,-58.8281111,6.4,STAR M3III
HR 5604,,226.1787916,-40.8613888,6.41,STAR M6III
HR 2984,,115.3407916,-44.6321944,6.41,STAR B7IV
HR 354,,18.29129167,61.70580556,6.41,STAR B9V
HR 3472,,131.3367083,-2.60080556,6.41,STAR F2IV
HR 7997,,313.5282916,-27.9256111,6.41,STAR M4III
HR 1647,,77.43541667,64.91938889,6.41,STAR F6V
HR 1271,,55.63379167,-85.2621944,6.41,STAR B9IV
HR 1820,,82.00670833,1.29830556,6.41,STAR B2V
HR 4858,35    Vir,191.9642083,3.57280556,6.41,STAR M3III
HR 3103,,119.5242083,7.21361111,6.41,STAR A0V
HR 8244,,323.7207916,-29.6961111,6.41,STAR B8III
HR 933,,46.9475,47.30830556,6.41,STAR A3V
HR 8776,,346.0042083,6.61669444,6.41,STAR F2V
HR 6169,,248.8595833,17.05719444,6.41,STAR A2V
HR 3263,,125.6837083,60.63111111,6.41,STAR K0III
HR 9017,,357.1625,64.87638889,6.41,STAR A0
HR 2840,,111.6720833,11.00919444,6.41,STAR B6IV
HR 2570,,103.5354166,-5.8525,6.41,STAR A6V
HR 2817,,111.1154166,15.51719444,6.41,STAR B2V
HR 6499,,261.5037916,26.87888889,6.41,STAR A5IV
HR 5152,,205.7275,-50.7906111,6.41,STAR M0III
HR 8156,,321.0695833,-69.7341944,6.41,STAR
HR 893,,44.38620833,-38.1911111,6.41,STAR A0V
HR 4326,,166.6007916,-64.8396944,6.41,STAR A3V
HR 8838,,348.5904166,29.77169444,6.41,STAR F6IV
HR 7874,26    Vul,309.0345833,25.8825,6.41,STAR A5III
HR 2797,,113.6654166,80.89669444,6.41,STAR
HR 1640,,75.96670833,-14.3693888,6.41,STAR B2IV
HR 8647,67    Aqr,340.8095833,-6.96280556,6.41,STAR A0V
HR 4427,,172.5537916,54.36169444,6.41,STAR K0III
HR 350,,17.53079167,-57.6943888,6.41,STAR G6II
HR 2434,,99.99170833,44.01388889,6.41,STAR K1III
HR 3867,,145.6725,-35.5016944,6.41,STAR A0
HR 8365,,328.9817083,-30.6063888,6.41,STAR G8III
HR 1096,,53.215,-61.0168888,6.41,STAR K0III
HR 8233,,323.3237916,-52.7375,6.41,STAR K4III
HR 3172,,121.4567083,-0.57361111,6.41,STAR K0
HR 7819,,307.1817083,-15.7416944,6.41,STAR K0III
HR 1598,,73.37708333,-66.6756111,6.41,STAR M0III
HR 3723,,140.8825,25.18311111,6.41,STAR G5IV
HR 722,,36.35958333,-66.4946944,6.41,STAR M5III
HR 4389,,170.0162916,-71.9943888,6.41,STAR B4V
HR 4345,,168.1342083,35.81361111,6.41,STAR G0V
HR 7967,,311.1379166,69.75188889,6.41,STAR G8III
HR 7841,,307.4995833,45.92861111,6.41,STAR K2III
HR 6740,,271.9512916,-64.55,6.41,STAR K2III
HR 4877,,192.8454166,-10.3383055,6.41,STAR G8III
HR 5990,,241.4992083,-6.13938889,6.41,STAR K0
HR 416,,21.61379167,-0.39861111,6.41,STAR K0IV
HR 4022,,153.3382916,-61.6588888,6.41,STAR B2V
HR 162,,9.32541667,-54.3941944,6.41,STAR K0II
HR 6319,20    Dra,254.105,65.03919444,6.41,STAR F1V
HR 6042,,243.4404166,-24.4218888,6.41,STAR B5V
HR 3689,,139.4642083,11.50111111,6.41,STAR A2IV
HR 2744,24    Mon,108.8304166,-0.16138889,6.41,STAR G5III
HR 6051,,243.62,-21.1075,6.41,STAR A0V
HR 6101,,244.5392083,68.55438889,6.41,STAR K0
HR 7185,,284.8012083,39.21780556,6.41,STAR B5IV
HR 7813,,306.505,19.865,6.41,STAR K0III
HR 3930,,149.0225,-40.8246944,6.41,STAR M1III
HR 8528,,335.4620833,42.07830556,6.41,STAR B5V
HR 1234,,60.31120833,36.99,6.41,STAR A0V
HR 2592,,103.1892083,-59.3411111,6.41,STAR A3
HR 1072,,53.16291667,44.85561111,6.41,STAR B2IV
HR 7321,24    Aql,289.7120833,-0.33919444,6.41,STAR K0III
HR 7030,,280.4220833,31.61780556,6.41,STAR B8V
HR 1636,,77.40291667,69.63938889,6.41,STAR K1III
HR 6450,,260.6642083,-37.805,6.41,STAR B4I
HR 8810,,348.05,-80.9128055,6.41,STAR K4III
HR 1546,,73.29079167,52.84080556,6.41,STAR A2V
HR 8370,,330.4670833,-77.6625,6.41,STAR A5IV
HR 5939,,240.2945833,-63.7766944,6.41,STAR F8II
HR 8933,,352.9295833,28.40361111,6.41,STAR A1
HR 1694,,77.68541667,-25.9093888,6.41,STAR K1III
HR 7276,,288.1167083,-21.6581111,6.41,STAR
HR 145,,8.97791667,13.20669444,6.41,STAR F7V
HR 2278,,94.46541667,-52.7331111,6.41,STAR K2III
HR 6598,,264.1654166,69.57080556,6.42,STAR F9V
HR 5862,,236.8557916,-40.1941944,6.42,STAR G5III
HR 5808,,233.9554166,38.37388889,6.42,STAR K2
HR 7014,,280.4270833,-14.5641944,6.42,STAR F2I
HR 1564,Iot Pic,72.73458333,-53.4596944,6.42,STAR F4V
HR 1097,,54.50079167,42.58311111,6.42,STAR B8V
HR 8377,,329.2592083,48.66861111,6.42,STAR B8V
HR 945,,47.53670833,27.82,6.42,STAR A0V
HR 2383,,98.42791667,33.02419444,6.42,STAR A3V
HR 4764,Gam Cru,187.8195833,-57.0811111,6.42,STAR A3V
HR 8445,,332.0687916,49.79638889,6.42,STAR K5III
HR 8067,,316.1737083,2.94188889,6.42,STAR K0
HR 3967,,150.7057916,-62.1563888,6.42,STAR K3I
HR 1724,,79.17120833,1.94719444,6.42,STAR A0V
HR 6532,,263.0625,11.93030556,6.42,STAR B9V
HR 9026,,357.4567083,-25.3313888,6.42,STAR A3V
HR 3901,,147.84,-6.18169444,6.42,STAR F8V
HR 4596,,180.6192083,-71.4888888,6.42,STAR K1III
HR 3463,,130.7375,-35.9433055,6.42,STAR A0V
HR 129,,8.33041667,70.98169444,6.42,STAR A0V
HR 4574,,179.53,32.27388889,6.42,STAR A9V
HR 4489,,174.7517083,-24.7211111,6.42,STAR G5
HR 4719,,186.1112916,25.58280556,6.42,STAR A7V
HR 8519,,335.165,50.98080556,6.42,STAR K2
HR 2115,,90.72329167,43.37861111,6.42,STAR K0
HR 619,,32.14,44.45938889,6.42,STAR G8III
HR 6967,,278.3470833,8.26830556,6.42,STAR B8III
HR 606,,30.61708333,-29.665,6.42,STAR A3III
HR 2621,,104.6825,-30.9978055,6.42,STAR B3V
HR 8153,,319.3282916,58.61169444,6.42,STAR B2III
HR 3274,,124.4825,-59.1668888,6.42,STAR F5V
HR 2453,25    Gem,100.3375,28.19638889,6.42,STAR G5I
HR 1807,,81.66170833,6.86919444,6.42,STAR A0V
HR 8816,,347.4567083,-14.5106111,6.42,STAR A0V
HR 5122,,204.5317083,-58.415,6.42,STAR K1III
HR 3405,,129.75,52.925,6.42,STAR K0
HR 3534,,133.1607916,-36.5456111,6.42,STAR G8III
HR 5327,,216.0970833,-82.8486111,6.42,STAR B8V
HR 7907,,309.9657916,11.24969444,6.42,STAR F8IV
HR 8586,39    Peg,338.1479166,20.23,6.42,STAR F1V
HR 2563,,102.8867083,-48.2925,6.42,STAR K2III
HR 4188,,160.3232916,-59.6768888,6.42,WOLF RAYET STAR WN
HR 6992,,279.3025,11.42169444,6.42,STAR B9V
HR 1959,,85.41791667,-2.89611111,6.42,STAR A9IV
HR 7045,,281.505,-19.6063888,6.42,STAR M4III
HR 4435,,172.7204166,47.92919444,6.42,STAR G9IV
HR 7696,,302.0270833,16.66419444,6.42,STAR M3III
HR 160,,9.15579167,-65.1246944,6.42,STAR K2III
HR 6663,,268.4920833,-34.8316944,6.42,STAR A0
HR 5281,,211.6045833,-59.7156111,6.42,STAR B0I
HR 3806,,144.4842083,73.08061111,6.42,STAR F2V
HR 8235,,323.1387916,-24.5906111,6.43,STAR A7V
HR 4939,,196.3782916,-52.115,6.43,STAR M1III
HR 6949,,276.9262083,59.54919444,6.43,STAR K0IV
HR 4283,,165.1067083,51.50188889,6.43,STAR G9III
HR 2987,,116.0582916,12.85938889,6.43,STAR K0
HR 4641,68    UMa,182.9370833,57.05438889,6.43,STAR
HR 2806,,110.5082916,-8.97919444,6.43,STAR O9V
HR 3812,,143.2825,-39.1288888,6.43,STAR F0IV
HR 8745,,344.7875,59.81469444,6.43,STAR B9III
HR 1945,,85.3375,29.4875,6.43,STAR B8IV
HR 7466,,294.2892083,29.33361111,6.43,STAR B5V
HR 6678,,269.2325,-40.3056111,6.43,STAR K3III
HR 2319,,96.89791667,32.56311111,6.43,STAR K0
HR 3397,,128.6320833,-32.5986111,6.43,STAR G5IV
HR 3968,,151.0975,-39.9758055,6.43,STAR K1III
HR 316,,16.75079167,56.935,6.43,STAR K2III
HR 4397,,170.4879166,-77.6083055,6.43,STAR A5III
HR 1912,,83.435,-54.9021944,6.43,STAR F8V
HR 4388,,170.4554166,57.075,6.43,STAR A7V
HR 7632,,299.1879166,50.9025,6.43,STAR A1V
HR 7252,,286.2912916,49.92330556,6.43,STAR K3III
HR 3006,,115.5425,-58.6308055,6.43,STAR B2V
HR 5083,,202.1904166,50.71830556,6.43,STAR F0IV
HR 5078,,202.3120833,-1.36438889,6.43,STAR K0III
HR 3338,,127.0820833,-8.81611111,6.43,STAR K0
HR 8778,,345.84,58.56469444,6.43,STAR G8IV
HR 5759,,232.2367083,55.195,6.43,STAR A3
HR 5307,,212.88,1.36219444,6.43,STAR F7V
HR 2272,,95.30041667,29.54111111,6.43,STAR A1V
HR 2274,,94.07708333,-59.2136111,6.43,STAR G0V
HR 624,,32.34620833,17.22438889,6.43,STAR F5V
HR 7365,,290.3557916,57.76688889,6.43,STAR K2
HR 6467,,260.14,48.18830556,6.43,STAR F4V
HR 2711,,108.2042083,27.22469444,6.43,STAR F8V
HR 363,,18.52079167,28.52969444,6.43,STAR
HR 4579,,179.7267083,-25.9088888,6.43,STAR A0V
HR 6641,,266.7837916,47.61219444,6.43,STAR A2V
HR 7693,,301.9595833,9.39969444,6.43,STAR F3V
HR 6958,,278.0292083,3.65969444,6.43,STAR A0
HR 7529,,296.415,36.09111111,6.43,STAR B9V
HR 8384,,329.2962916,66.15611111,6.43,STAR B2V
HR 6428,,259.58,-16.3118888,6.43,STAR M2III
HR 6531,,262.6679166,38.88219444,6.43,STAR F6III
HR 8920,,352.2532916,-44.4978055,6.43,STAR K2III
HR 6613,,266.7804166,-38.1116944,6.43,STAR B9V
HR 2658,,105.565,-43.4041944,6.43,STAR A0V
HR 8737,,344.6462083,9.35688889,6.43,STAR G2V
HR 8138,,319.1232916,42.25138889,6.43,STAR K2
HR 7638,,299.4842083,42.26080556,6.43,STAR A3V
HR 6777,,272.4995833,-32.7196944,6.43,STAR K0IV
HR 8651,,340.7312916,37.80280556,6.43,STAR B1V
HR 108,,7.08791667,-20.335,6.43,STAR G0V
HR 4873,,192.5725,22.86330556,6.43,STAR K0III
HR 4128,,157.6632916,-61.3561111,6.43,STAR M2III
HR 3027,,116.9382916,-16.0143888,6.43,STAR M2II
HR 5441,,218.3345833,36.95938889,6.43,STAR F8IV
HR 4044,,154.7457916,46.76080556,6.43,STAR K1III
HR 1152,22    Tau,56.51208333,24.52811111,6.43,STAR A0V
HR 8440,,332.4917083,-48.1071944,6.43,STAR K3III
HR 8570,Zet PsA,337.7237916,-26.0736111,6.43,STAR K1III
HR 11,,1.93379167,-2.54888889,6.43,STAR B8III
HR 2692,,107.5279166,21.24688889,6.43,STAR G9V
HR 3273,,124.8725,-34.5903055,6.43,STAR B9
HR 3233,,123.2145833,-37.9243888,6.43,STAR A3V
HR 8857,,349.3192083,45.16419444,6.43,STAR K0IV
HR 6518,,261.2507916,67.30638889,6.43,STAR K0V
HR 6362,,256.2707916,43.81219444,6.43,STAR A3IV
HR 3501,,132.0367083,-42.4638888,6.43,STAR B2IV
HR 3317,,126.4142083,-17.4393888,6.44,STAR K0
HR 5053,,201.1270833,12.43188889,6.44,STAR K0III
HR 5642,,227.8954166,-45.2775,6.44,STAR K1III
HR 7551,,297.2107916,33.43719444,6.44,STAR B0I
HR 7542,,297.1267083,10.69419444,6.44,STAR F8I
HR 6939,,278.3729166,-58.7091944,6.44,STAR G5IV
HR 7818,,306.2712083,59.6,6.44,STAR A2IV
HR 3998,34    Leo,152.9092083,13.355,6.44,STAR F7V
HR 4857,,191.9737916,-24.8516944,6.44,STAR B8III
HR 5792,,235.0479166,-70.2278055,6.44,STAR A1V
HR 3622,,136.2,-57.8525,6.44,STAR A8III
HR 9028,,357.5929166,51.62169444,6.44,STAR F3V
HR 2417,,99.36329167,24.59080556,6.44,STAR A3V
HR 641,,33.42291667,58.56111111,6.44,STAR A3I
HR 7082,,280.7925,70.79280556,6.44,STAR K2
HR 5198,,207.5807916,-39.9011111,6.44,STAR K1III
HR 6489,,261.4912083,-1.65169444,6.44,STAR F3V
HR 8221,,322.2495833,17.90580556,6.44,STAR K5
HR 8422,,331.4607916,45.11219444,6.44,STAR A0V
HR 5104,,203.6817083,-33.3108055,6.44,STAR K2III
HR 9096,,0.78208333,-24.1453055,6.44,STAR G5
HR 6490,,261.73,-25.9433055,6.44,STAR A0V
HR 2098,,89.20420833,-31.9761111,6.44,STAR G8III
HR 3256,,123.8470833,-50.4493888,6.44,STAR K3III
HR 1429,,67.03920833,-41.96,6.44,STAR M1III
HR 4486,,174.6870833,45.10861111,6.44,STAR G0V
HR 2642,,106.5054166,59.80188889,6.44,STAR G8III
HR 5341,,214.0895833,-6.62188889,6.44,STAR A9III
HR 1312,,63.40920833,-1.14969444,6.44,STAR B5IV
HR 8784,,346.2762083,16.56311111,6.44,STAR G8IV
HR 3428,,130.0920833,19.67,6.44,STAR G9III
HR 7998,,313.4932916,-6.88969444,6.44,STAR F1IV
HR 4098,,157.0157916,48.78469444,6.44,STAR F9V
HR 5877,,237.0082916,31.73580556,6.44,STAR K5
HR 5374,,215.0362916,30.42919444,6.44,STAR A5III
HR 1299,,62.69079167,-35.2738888,6.44,STAR K1III
HR 4601,,180.9345833,-74.2138888,6.44,STAR G6III
HR 3219,,122.7567083,-37.2921944,6.44,STAR O9II
HR 3133,,119.5892083,-51.4486111,6.44,STAR A8IV
HR 2407,,98.29291667,-38.6253055,6.44,STAR G8III
HR 7996,,313.0012916,32.84919444,6.44,STAR B3III
HR 4896,,193.4087916,-4.22388889,6.44,STAR K0
HR 1498,,69.76791667,-51.6728055,6.44,STAR K2III
HR 4836,,190.8595833,-40.1778055,6.44,STAR A8V
HR 3096,,118.8070833,-30.9175,6.44,STAR K4III
HR 703,,36.08379167,-25.8475,6.44,STAR K3III
HR 6517,,262.9475,-33.7028055,6.44,STAR K2III
HR 8446,,332.5004166,-28.2925,6.44,STAR A5V
HR 4005,,153.1575,-19.1536111,6.44,STAR F6V
HR 4261,,163.7982916,-20.665,6.44,STAR K0
HR 2079,,89.94041667,55.32080556,6.44,STAR A5
HR 1642,,76.38379167,19.80638889,6.44,STAR A5
HR 3580,,135.1282916,37.60438889,6.44,STAR K5
HR 4498,,175.285,-29.1963888,6.44,STAR G0V
HR 7853,,308.7312916,-38.0896944,6.44,STAR A8III
HR 4242,,163.1329166,52.50361111,6.44,STAR K2III
HR 5783,,233.47,17.13780556,6.45,STAR F3III
HR 2123,,91.12120833,51.57330556,6.45,STAR A7III
HR 5331,,213.7207916,3.33611111,6.45,STAR M4III
HR 4373,,169.4132916,-34.7371944,6.45,STAR F4V
HR 2656,,105.9887083,-10.1241944,6.45,STAR B9III
HR 4051,,155.0617083,53.77919444,6.45,STAR F9V
HR 979,,49.2975,40.48330556,6.45,STAR B9V
HR 3261,,124.4929166,-30.0033055,6.45,STAR K0III
HR 540,,28.45208333,55.59811111,6.45,STAR A5
HR 5748,,231.6354166,54.02,6.45,STAR A2IV
HR 2376,7    Lyn,98.63670833,55.35311111,6.45,STAR K0III
HR 8303,,326.3292083,-49.4986111,6.45,STAR K1III
HR 2114,,89.31,-53.4261111,6.45,STAR K5III
HR 4131,,158.4317083,53.4975,6.45,STAR A1V
HR 8645,,340.7645833,-8.31169444,6.45,STAR A5V
HR 3424,,129.8525,8.01719444,6.45,STAR K1III
HR 52,,3.77920833,31.53580556,6.45,STAR K5
HR 3747,,142.4482916,55.74561111,6.45,STAR F3V
HR 3878,,146.3407916,-30.2028055,6.45,STAR B0III
HR 7777,,304.7067083,46.32280556,6.45,STAR B2V
HR 8908,,351.78,-66.5811111,6.45,STAR K4III
HR 7677,,301.2442083,23.21030556,6.45,STAR A5V
HR 6430,,259.3995833,23.09080556,6.45,STAR K2
HR 6652,,268.2329166,-35.0186111,6.45,STAR B9V
HR 2638,,104.6507916,-56.3946944,6.45,STAR F2II
HR 8095,,317.4929166,2.94330556,6.45,STAR F5IV
HR 4420,,171.9937083,-35.3286111,6.45,STAR K5III
HR 3060,,117.75,-24.5283055,6.45,STAR A0
HR 2493,,101.2162083,-27.3413888,6.45,STAR G2V
HR 7663,,302.0854166,-66.3546944,6.45,STAR K5III
HR 3880,19    Leo,146.8579166,11.56830556,6.45,STAR A7V
HR 1301,,63.49829167,37.96688889,6.45,STAR G9III
HR 7914,,310.1882916,19.93530556,6.45,STAR G5V
HR 7513,,297.4720833,-66.8128055,6.45,STAR K4III
HR 7019,,280.0507916,38.36719444,6.45,STAR A6
HR 1157,,56.02579167,-40.6603055,6.45,STAR K1III
HR 7993,,312.3225,64.04219444,6.45,STAR B0V
HR 5403,,217.1812083,-59.1978055,6.45,STAR A0II
HR 4816,,189.8204166,35.95188889,6.45,STAR A0
HR 4550,,178.245,37.71861111,6.45,STAR G8V
HR 7658,,300.9345833,-22.5956111,6.45,STAR F6V
HR 5007,,199.0595833,19.05169444,6.45,STAR G8III
HR 3221,,123.9604166,60.38061111,6.45,STAR A7V
HR 5209,,207.835,-24.3908055,6.45,STAR G5V
HR 5010,,199.1345833,19.78530556,6.45,STAR F0V
HR 3608,,136.6795833,59.34438889,6.45,STAR A2V
HR 6312,,255.4420833,-51.1308055,6.45,STAR A7V
HR 831,,42.36291667,37.32611111,6.45,STAR F6III
HR 3961,13    Sex,151.035,3.20111111,6.45,STAR F4V
HR 6156,34    Her,247.525,48.96080556,6.45,STAR A1V
HR 6856,,275.2304166,-37.4875,6.45,STAR K2II
HR 5657,23    Lib,228.3695833,-25.3091944,6.45,STAR G4V
HR 6552,,270.3920833,-85.2146944,6.45,STAR F5IV
HR 7191,,284.3225,62.39669444,6.45,STAR G5IV
HR 5305,3    UMi,211.735,74.59361111,6.45,STAR A7V
HR 2151,,90.53829167,-60.0968888,6.45,STAR M4III
HR 1501,,70.95120833,32.86530556,6.45,STAR A8V
HR 7734,,303.5207916,36.60530556,6.45,STAR A0V
HR 8881,,350.0595833,61.97,6.45,STAR K1V
HR 3446,,130.5407916,-11.9661111,6.45,STAR A5
HR 8129,,323.0175,-84.81,6.45,STAR K3III
HR 2043,,87.99791667,-29.4486111,6.45,STAR K3III
HR 6263,,253.5492083,-41.8503055,6.45,STAR O9I
HR 289,,15.75629167,47.37611111,6.45,STAR A9IV
HR 2025,,88.16458333,39.57438889,6.45,STAR A2V
HR 839,,42.93958333,58.31469444,6.45,STAR A1
HR 150,,9.0125,-14.9736111,6.45,STAR G9III
HR 3069,,117.6767083,-44.5796944,6.45,STAR G6III
HR 5841,,234.7895833,57.92438889,6.45,STAR K1III
HR 4459,,173.7657916,20.44138889,6.45,STAR G9III
HR 391,,20.84,58.14311111,6.45,STAR F4V
HR 2780,,110.0287083,15.14280556,6.45,STAR A2V
HR 2208,,93.3025,10.6275,6.45,STAR G2V
HR 7041,,280.8195833,39.30030556,6.45,STAR K5
HR 8953,,353.9829166,24.56111111,6.45,STAR M1III
HR 2404,14    Mon,98.69329167,7.5725,6.45,STAR A0V
HR 5098,,203.1437916,-29.5653055,6.45,STAR F3IV
HR 719,,37.0,1.96080556,6.45,STAR K0III
HR 66,,4.38579167,-19.0511111,6.45,STAR F4IV
HR 286,,23.46,89.01561111,6.46,STAR A3V
HR 4014,22    LMi,153.7762083,31.46811111,6.46,STAR G8III
HR 8686,,342.9370833,-59.8813888,6.46,STAR K1III
HR 1258,,60.85291667,-20.1441944,6.46,STAR B2V
HR 3798,,143.0770833,-28.6281111,6.46,STAR A9V
HR 6665,,267.9937083,15.32580556,6.46,STAR K0III
HR 2524,,101.6729166,-54.6946944,6.46,STAR G6III
HR 1161,,57.33170833,57.11811111,6.46,STAR A0V
HR 7255,,287.4154166,-39.8281111,6.46,STAR K0III
HR 5760,,232.5945833,31.28611111,6.46,STAR A4IV
HR 1540,,71.24120833,-63.2296944,6.46,STAR K0III
HR 3774,,144.0282916,74.31780556,6.46,STAR B9V
HR 3883,,146.4187083,-57.1856111,6.46,STAR B8III
HR 2774,,109.4495833,-26.7975,6.46,STAR B2IV
HR 5302,,212.1917083,59.33780556,6.46,STAR K0III
HR 4212,,161.1337083,-70.855,6.46,STAR A6IV
HR 5216,,207.6154166,58.53938889,6.46,STAR A3V
HR 4557,,178.6075,-37.7488888,6.46,STAR F7V
HR 2579,,103.1962916,-43.9758055,6.46,STAR B8V
HR 2354,,96.10958333,-63.4288888,6.46,STAR G3III
HR 676,,34.74170833,23.16780556,6.46,STAR A1V
HR 2452,,100.4070833,35.93188889,6.46,STAR F8III
HR 6160,,248.7829166,-45.2446944,6.46,STAR K2III
HR 7765,,305.2162083,-35.6736111,6.46,STAR K3III
HR 6449,,260.2195833,-10.6961111,6.46,STAR F1III
HR 9078,,0.09958333,26.91830556,6.46,STAR F7IV
HR 1077,,53.75329167,60.04111111,6.46,STAR F3V
HR 251,,13.30170833,-24.7768888,6.46,STAR F6IV
HR 3896,23    Leo,147.7582916,13.06611111,6.46,STAR M0III
HR 1391,70    Tau,66.40541667,15.94080556,6.46,STAR F7V
HR 4322,64    Leo,166.9154166,23.32361111,6.46,STAR A5
HR 7184,,284.3682916,58.22530556,6.46,STAR A2IV
HR 8549,,336.6904166,37.44388889,6.46,STAR B2V
HR 3372,34    Cnc,128.1662083,10.06611111,6.46,STAR A1V
HR 379,,19.69579167,37.38611111,6.46,STAR A5
HR 418,,21.86079167,41.10061111,6.46,STAR A7
HR 6669,,267.8082916,40.0725,6.46,STAR G0V
HR 4481,,174.705,64.34688889,6.46,STAR A5IV
HR 8391,,330.1117083,33.00611111,6.46,STAR F5III
HR 8203,,321.4645833,-0.53438889,6.46,STAR A1IV
HR 72,,4.67420833,-8.05280556,6.46,STAR G0V
HR 5753,,232.9595833,-32.8811111,6.46,STAR B7V
HR 1227,,58.64170833,-52.6906111,6.46,STAR A4V
HR 8705,,343.2179166,50.41188889,6.46,STAR B8V
HR 2489,32    Gem,101.4757916,12.69361111,6.46,STAR A9III
HR 1863,,83.28,-1.71830556,6.46,STAR B4V
HR 9015,,357.2054166,2.21419444,6.46,STAR F5III
HR 8136,,318.9032916,47.97361111,6.46,STAR B4IV
HR 808,36    Ari,41.07958333,17.76388889,6.46,STAR K2III
HR 3606,,136.23,32.37688889,6.46,STAR A8V
HR 4774,,188.0187916,-32.5336111,6.46,STAR A3V
HR 7585,,298.7712083,-33.0463888,6.46,STAR K2III
HR 6383,,257.0712916,50.84219444,6.46,STAR A1V
HR 8459,28    Peg,332.6257916,20.97811111,6.46,STAR A3III
HR 4307,,165.8170833,-31.9608055,6.46,STAR M1III
HR 2687,,106.3187083,-50.3603055,6.46,STAR K3III
HR 8107,,317.6292083,47.69188889,6.46,STAR B6IV
HR 6211,,250.9112916,-32.1061111,6.46,STAR B8V
HR 1768,22    Aur,80.84541667,28.93669444,6.46,STAR B9V
HR 5353,,214.5025,-7.5425,6.47,STAR G5IV
HR 6989,,279.5192083,-14.0046944,6.47,STAR B9IV
HR 6012,,242.48,-18.3408055,6.47,STAR F4V
HR 7072,,282.1887916,-18.6013888,6.47,STAR G5III
HR 3228,,123.5462083,17.67580556,6.47,STAR A0V
HR 5158,,206.0662916,-51.0131111,6.47,STAR A0
HR 5306,,214.2287083,-77.6638888,6.47,STAR K2II
HR 61,,4.17708333,-20.2106111,6.47,STAR B8III
HR 2989,,116.0307916,2.405,6.47,STAR F0III
HR 8847,,349.2075,-41.1943888,6.47,STAR K0III
HR 8193,,320.9512916,37.35138889,6.47,STAR K5
HR 8250,,323.6417083,22.75469444,6.47,STAR F7V
HR 3507,,132.4370833,-21.0486111,6.47,STAR A7V
HR 3404,,128.8025,-39.97,6.47,STAR G1V
HR 2809,,111.8575,66.33169444,6.47,STAR B9III
HR 2712,,106.5587083,-68.8371944,6.47,STAR K0III
HR 680,,35.01829167,30.18830556,6.47,STAR K0
HR 3435,,129.6870833,-53.0906111,6.47,STAR B8V
HR 8201,,323.3357916,-80.0391944,6.47,STAR A0V
HR 2848,,101.7445833,-87.025,6.47,STAR F3V
HR 6639,,267.3287083,1.96111111,6.47,STAR K0III
HR 7681,,301.5507916,-4.07830556,6.47,STAR K0
HR 6236,,252.6495833,-50.0456111,6.47,STAR A5III
HR 7033,,280.5337916,34.74669444,6.47,STAR B5V
HR 8760,,345.6417083,-36.4208055,6.47,STAR K1III
HR 3548,,133.4612083,-40.4475,6.47,STAR K0II
HR 9063,,359.3895833,60.02361111,6.47,STAR B9III
HR 6097,,245.9862916,-33.1993888,6.47,STAR A0V
